text,label,cleaned,stemmed
این توییت 4 سال پیشمه. شب بازی لیورپول-رئال. امشب دوباره همون حسو دارم. پدر و مادرها دوست دارن موفقیت همه بچه هاشونو ببینن نه فقط یکیش. پس به امید برد لیورپول :))))) …,HAPPY, توییت سال پیشمه شب بازی لیورپول ریال امشب دوباره همون حسو پدر مادرها دوست دارن موفقیت بچه هاشونو ببینن یکیش امید برد لیورپول,این توییت 4 سال پیشمه. شب بازی لیورپول-رئال. امشب دوباره همون حسو دارم. پدر و مادرها دوست دارن موفقیت همه بچه هاشونو ببینن نه فقط یکیش. پس به امید برد لیورپول :))))) …
همهی ما مثل «علی شریعتی» هستیم و به اسیدپاشی اعتراض داریم. طبیعتا پاسخ اعتراض صلحآمیز ما زندان نیست، آن هم ۵ سال حبس... #WeAreAli,OTHER, همهی علی شریعتی اسیدپاشی اعتراض طبیعتا پاسخ اعتراض صلحآمیز زندان سال حبس,همهی ما مثل «علی شریعتی» هستیم و به اسیدپاشی اعتراض داریم. طبیعتا پاسخ اعتراض صلحآمیز ما زندان نیست، آن هم ۵ سال حبس... #WeAreAli
چیزی که میشه گفت اینه: موفقیت حاصل کارتیمی هست ژاپنی ها متخصص کار تیمی و تلاش هستند. ایرانیها کار تیمی بلد نیستن و نبودن و ... #پرسپولیس_کاشیما,SAD, موفقیت حاصل کارتیمی ژاپنی متخصص کار تیمی تلاش ایرانیها کار تیمی بلد نیستن نبودن پرسپولیس کاشیما,چیزی که میشه گفت اینه: موفقیت حاصل کارتیمی هست ژاپنی ها متخصص کار تیمی و تلاش هستند. ایرانیها کار تیمی بلد نیستن و نبودن و ... #پرسپولیس_کاشیما
همه حرفای بابام مربوط به خاطرات سی تا پنجاه سال قبل و انتقاد از مسوولین سی سال اخیره... آینده توش نیس.,OTHER, حرفای بابام مربوط خاطرات سی پنجاه سال انتقاد مسوولین سی سال اخیره آینده توش نیس,همه حرفای بابام مربوط به خاطرات سی تا پنجاه سال قبل و انتقاد از مسوولین سی سال اخیره... آینده توش نیس.
هم عصبیم هم غر میخوام بزنم هم حرص دارم میخورم:)) دلیلم ندارم براشون,ANGRY, عصبیم غر میخوام بزنم حرص میخورم دلیلم ندارم براشون,هم عصبیم هم غر میخوام بزنم هم حرص دارم میخورم:)) دلیلم ندارم براشون
تصور کنید آموزش رایگان ( حتی همین هچل هفتی که تو ایران هست و عملا اگر فرزندت رو دوست داری و میتونی باید بفرستی غیرانتفاعی ) وجود نداشت و بازارآزاد مشخص میکرد که آموزش چطور بچرخه با وجود موسساتی مثل گاج و قلمچی که میرن فتوا میگیرن علیه برداشتن مشقشب ترسناک نمیشد ؟,FEAR, تصور آموزش رایگان هچل هفتی ایران عملا فرزندت دوست میتونی بفرستی غیرانتفاعی نداشت بازارآزاد مشخص میکرد آموزش بچرخه موسساتی گاج قلمچی میرن فتوا میگیرن برداشتن مشقشب ترسناک نمیشد,تصور کنید آموزش رایگان ( حتی همین هچل هفتی که تو ایران هست و عملا اگر فرزندت رو دوست داری و میتونی باید بفرستی غیرانتفاعی ) وجود نداشت و بازارآزاد مشخص میکرد که آموزش چطور بچرخه با وجود موسساتی مثل گاج و قلمچی که میرن فتوا میگیرن علیه برداشتن مشقشب ترسناک نمیشد ؟
رنگ نسکافه ای رو تو شگفت انگیز سفارش دادم .سگگ ها کاملا بی کیفیت هستند و رنگشون رفته اصلا شبیه عکس اش نیست.,SAD, رنگ نسکافه شگفت انگیز سفارش سگگ کیفیت رنگشون شبیه عکس,رنگ نسکافه ای رو تو شگفت انگیز سفارش دادم .سگگ ها کاملا بی کیفیت هستند و رنگشون رفته اصلا شبیه عکس اش نیست.
حالا دارم فكر ميكنم با اين تفاسير چند درصد ترس ها و نگراني هام تو اين سال ها همينقدر مسخره و بي پايه بوده؟چندتا موقعيت عادي تو زندگيم بوده كه با overthink ازش واسه خودم يه چيز ترسناك ساختم در حالي كه عملا هيچي پشت اون در نبوده؟!,FEAR, حالا فکر تفاسیر درصد ترس نگرانی هام سال همینقدر مسخره پایه چندتا موقعیت عادی زندگیم ازش واسه خودم ترسناک ساختم حالی عملا هیچی پشت نبوده,حالا دارم فكر ميكنم با اين تفاسير چند درصد ترس ها و نگراني هام تو اين سال ها همينقدر مسخره و بي پايه بوده؟چندتا موقعيت عادي تو زندگيم بوده كه با overthink ازش واسه خودم يه چيز ترسناك ساختم در حالي كه عملا هيچي پشت اون در نبوده؟!
اعدام رامین حسین پناهی یعنی : آتش کشیدن زیر باروت خشم کردستان با آتش بازی نکنید که پشیمان میشوید دست از سر جان شهروندان ایرانی بردارید #RaminHosseinPanahi,ANGRY, اعدام رامین حسین پناهی آتش کشیدن باروت خشم کردستان آتش بازی نکنید پشیمان میشوید دست جان شهروندان ایرانی بردارید,اعدام رامین حسین پناهی یعنی : آتش کشیدن زیر باروت خشم کردستان با آتش بازی نکنید که پشیمان میشوید دست از سر جان شهروندان ایرانی بردارید #RaminHosseinPanahi
این عکس نشنال جئوگرافیک فوقالعادهس. کلی تضادهای احساسی داره. عشق و محبت، بامزگی، خشونت و وحشیگری رو یجا داره. خلاصهای از طبیعته,HAPPY, عکس نشنال جیوگرافیک فوقالعادهس کلی تضادهای احساسی عشق محبت بامزگی خشونت وحشیگری یجا خلاصهای طبیعته,این عکس نشنال جئوگرافیک فوقالعادهس. کلی تضادهای احساسی داره. عشق و محبت، بامزگی، خشونت و وحشیگری رو یجا داره. خلاصهای از طبیعته
" ""به کسانی که میخواهند اهنگ گوش کنند و لذت ببرن حتما توصیه میکنماعصابم خورده از اینکه زیادی ""خود خودمم"" همه ش، و با همه، و به قول همه. (ایراد بزرگم اینه که زیادی مهربون و ساده و خوبم طور)",ANGRY, میخواهند اهنگ گوش لذت ببرن حتما توصیه میکنماعصابم خورده زیادی خودمم قول ایراد بزرگم زیادی مهربون ساده خوبم," ""به کسانی که میخواهند اهنگ گوش کنند و لذت ببرن حتما توصیه میکنماعصابم خورده از اینکه زیادی ""خود خودمم"" همه ش، و با همه، و به قول همه. (ایراد بزرگم اینه که زیادی مهربون و ساده و خوبم طور)"
امروز از دست خودم عصبانی شدم که وقتی عصبانی بودم جلو دوستام به استاد گفتم “تخمسگ”! واقعاً اعصابم از دستش خرد شده بود وگرنه اینقدر بیعفت نیستم! :|,ANGRY, دست خودم عصبانی شدم عصبانی بودم جلو دوستام استاد تخمسگ واقعاً اعصابم دستش خرد وگرنه اینقدر بیعفت,امروز از دست خودم عصبانی شدم که وقتی عصبانی بودم جلو دوستام به استاد گفتم “تخمسگ”! واقعاً اعصابم از دستش خرد شده بود وگرنه اینقدر بیعفت نیستم! :|
