text,label,cleaned,stemmed
وقتی حال گوله بد میشه پریشونترینم... زبون ناله و ناراحتی نداره ، فقط با اون چشمای قشنگش غم عالم رو میریزه تو دلم و من چقدر ناتوانم:((,SAD, گوله بد پریشونترینم زبون ناله ناراحتی چشمای قشنگش غم عالم میریزه دلم چقدر ناتوانم,وقتی حال گوله بد میشه پریشونترینم... زبون ناله و ناراحتی نداره ، فقط با اون چشمای قشنگش غم عالم رو میریزه تو دلم و من چقدر ناتوانم:((
" ""قیمت خیلی زیاد هزینه ارسال وحشتناک تازشم نگفتی برا چیه بهتر نبود بجا تهدید مینوشتی چه کاربردی داره؟؟؟؟؟همون امتیاز 1 هم برا فروشگاهت زیاده""",ANGRY, قیمت زیاد هزینه ارسال وحشتناک تازشم نگفتی چیه بهتر بجا تهدید مینوشتی کاربردی همون امتیاز فروشگاهت زیاده," ""قیمت خیلی زیاد هزینه ارسال وحشتناک تازشم نگفتی برا چیه بهتر نبود بجا تهدید مینوشتی چه کاربردی داره؟؟؟؟؟همون امتیاز 1 هم برا فروشگاهت زیاده"""
چه شادی بشه امشب,HAPPY, شادی بشه امشب,چه شادی بشه امشب
خاک توسرملت...هرکجای دنیا بود حداقلش ون این جنایتکاران اخوندی رو به اتیش میکشیدن....مشتی مرد ترسو وایسادن نگاه میکنن خواهران ما رو اینا سرکوب کنن...همین بی غیرتیتون هس که مملکت به این روز افتاده ویران شده⛔⛔⛔⛔⛔,ANGRY, خاک توسرملت هرکجای دنیا حداقلش جنایتکاران اخوندی اتیش میکشیدن مشتی مرد ترسو وایسادن خواهران اینا سرکوب کنن غیرتیتون هس مملکت افتاده ویران,خاک توسرملت...هرکجای دنیا بود حداقلش ون این جنایتکاران اخوندی رو به اتیش میکشیدن....مشتی مرد ترسو وایسادن نگاه میکنن خواهران ما رو اینا سرکوب کنن...همین بی غیرتیتون هس که مملکت به این روز افتاده ویران شده⛔⛔⛔⛔⛔
وقتی دیشب حرف زدن حمیدرضا حاجی بابایی در برنامه نود را دیدم متاسف شدم که چطور افرادی به بیسوادی و خشک مغزی او سکان مملکت را در دست گرفته اند.,SAD, دیشب حرف زدن حمیدرضا حاجی بابایی برنامه نود دیدم متاسف شدم افرادی بیسوادی خشک مغزی سکان مملکت دست,وقتی دیشب حرف زدن حمیدرضا حاجی بابایی در برنامه نود را دیدم متاسف شدم که چطور افرادی به بیسوادی و خشک مغزی او سکان مملکت را در دست گرفته اند.
 خدا خفت نکنه با لهجه خمینی خوندم  پوکیدم از خنده ??????,HAPPY, خدا خفت نکنه لهجه خمینی خوندم پوکیدم خنده, خدا خفت نکنه با لهجه خمینی خوندم  پوکیدم از خنده ??????
«بازاریابی شبکهای؛ راهی برای خوشبختی یا سرقت و بدبختی؟» منتقدین ساختار بازاریابی شبکهای میگویند این سیستم راهی برای کلاهبرداری را در ایران فراهم کرده اما مدافعین معتقدند بازاریابی شبکهای بهترین فرصت برای به نمایش گذاشتن استعدادهای فردی است. حق با کیست؟,OTHER, بازاریابی شبکهای؛ راهی خوشبختی سرقت بدبختی منتقدین ساختار بازاریابی شبکهای میگویند سیستم راهی کلاهبرداری ایران فراهم مدافعین معتقدند بازاریابی شبکهای بهترین فرصت نمایش گذاشتن استعدادهای فردی کیست,«بازاریابی شبکهای؛ راهی برای خوشبختی یا سرقت و بدبختی؟» منتقدین ساختار بازاریابی شبکهای میگویند این سیستم راهی برای کلاهبرداری را در ایران فراهم کرده اما مدافعین معتقدند بازاریابی شبکهای بهترین فرصت برای به نمایش گذاشتن استعدادهای فردی است. حق با کیست؟
 من متوجه شدم شما خوزستانی هستی از روی تعصب جواب منو دادی بله شما خوزستانی ساکن تهرانی من بحث نکرد جواب شما را دادم شما که حوصله بحث نداری چرا ریپلای میکنی فرار میکنی از چی,OTHER, متوجه شدم خوزستانی تعصب جواب منو دادی خوزستانی ساکن تهرانی بحث نکرد جواب حوصله بحث ریپلای فرار, من متوجه شدم شما خوزستانی هستی از روی تعصب جواب منو دادی بله شما خوزستانی ساکن تهرانی من بحث نکرد جواب شما را دادم شما که حوصله بحث نداری چرا ریپلای میکنی فرار میکنی از چی
"#رهبری:""برخی به اسم اینکه طرفدار #ضعفا هستیم و می خواهیم اوضاع را درست کنیم، خودشان ملتفت نیستند اما عملاً در چارچوب نقشه دشمن حرف می زنند و #اقدام_میکنند.آنها که می گویند دولت باید برکنار شود در #نقشه_دشمن نقش آفرین هستند. دولت باید سرکار بماند."" #احمدینژاد",OTHER, رهبری اسم طرفدار ضعفا اوضاع درست خودشان ملتفت عملاً چارچوب نقشه دشمن حرف زنند اقدام میکنند دولت برکنار نقشه دشمن نقش آفرین دولت سرکار بماند احمدینژاد,"#رهبری:""برخی به اسم اینکه طرفدار #ضعفا هستیم و می خواهیم اوضاع را درست کنیم، خودشان ملتفت نیستند اما عملاً در چارچوب نقشه دشمن حرف می زنند و #اقدام_میکنند.آنها که می گویند دولت باید برکنار شود در #نقشه_دشمن نقش آفرین هستند. دولت باید سرکار بماند."" #احمدینژاد"
راست میگه خب بنده خدا آخه جملات پر فیضی هم چون دانشگاهی که دانشگاه نباشد دانشگاه نیست  رو شما فقط در نظر بگیر اصلا درک فلسفی و عمقی این جمله چند ساله منو در حیرت و بهت فرو برده????,SURPRISE, راست میگه بنده خدا آخه جملات پر فیضی دانشگاهی دانشگاه نباشد دانشگاه نظر درک فلسفی عمقی جمله ساله منو حیرت بهت فرو برده,راست میگه خب بنده خدا آخه جملات پر فیضی هم چون دانشگاهی که دانشگاه نباشد دانشگاه نیست  رو شما فقط در نظر بگیر اصلا درک فلسفی و عمقی این جمله چند ساله منو در حیرت و بهت فرو برده????
مهدویان در دومین ماجرای نیمروز خیلی خوب توانسته با بهره گیری از صراحت، اشراف و به تصویر کشیدن خشونت؛ مرز باریک بین خودی و نفوذی و شهید و جلاد را ترسیم کند. جشنواره فیلم فجر صرف نظر از مانکن های پوچ ؛ انصافا حامل پیام های خوبی در #بعثت_انقلاب است.,HAPPY, مهدویان دومین ماجرای نیمروز خوب توانسته بهره گیری صراحت اشراف تصویر کشیدن خشونت؛ مرز باریک خودی نفوذی شهید جلاد ترسیم جشنواره فیلم فجر صرف نظر مانکن پوچ انصافا حامل پیام خوبی بعثت انقلاب,مهدویان در دومین ماجرای نیمروز خیلی خوب توانسته با بهره گیری از صراحت، اشراف و به تصویر کشیدن خشونت؛ مرز باریک بین خودی و نفوذی و شهید و جلاد را ترسیم کند. جشنواره فیلم فجر صرف نظر از مانکن های پوچ ؛ انصافا حامل پیام های خوبی در #بعثت_انقلاب است.
